time,step-size,{bodyFMU}.body.robot_theta,{bodyFMU}.body.robot_x,{bodyFMU}.body.robot_y,{bodyFMU}.body.robot_z,{bodyFMU}.body.total_energy_used,{controllerFMU}.controller.servoLeftVal,{controllerFMU}.controller.servoRightVal,{sensor1FMU}.sensor1.lf_1_sensor_reading,{sensor2FMU}.sensor2.lf_1_sensor_reading
17.01667695284951,0.02403898550395097,3.9411256208887955,-0.14522649480934502,-0.13484682010753288,0.0,250.58259098656936,0.5,-0.1,1.0000000000000002,255.00000000000006
17.088793909361364,0.0721169565118529,3.904725769141452,-0.14292697816073313,-0.13780587808103759,0.0,251.59653119367385,0.5,-0.1,1.0000000000000002,254.00000000000006
17.0925348284383,0.0037409190769375662,3.9025726549668875,-0.14280366066476324,-0.13797390743512544,0.0,251.6528935536321,0.5,-0.1,1.0000000000000002,254.00000000000006
17.10375758566911,0.011222757230812699,3.896589700116309,-0.1424669822183151,-0.13843789740115814,0.0,251.80790603110972,0.5,-0.1,1.0000000000000002,254.00000000000006
17.13742585736155,0.03366827169243809,3.877564510517959,-0.1414492059878386,-0.13988941591827783,0.0,252.28717573464655,0.5,-0.1,0.0,255.00000000000006
17.238430672438863,0.10100481507731428,3.8172346757572786,-0.13863467243265842,-0.14434722143312467,0.0,253.71193957124842,0.5,-0.1,1.0000000000000002,254.00000000000006
17.238440672438863,1.0E-5,3.8172346757572786,-0.13863467243265842,-0.14434722143312467,0.0,253.71193957124842,0.5,-0.1,1.0000000000000002,254.00000000000006
17.23847067243886,3.0000000000000004E-5,3.8172346757572786,-0.13863467243265842,-0.14434722143312467,0.0,253.71193957124842,0.5,-0.1,1.0000000000000002,254.00000000000006
17.23856067243886,9.000000000000002E-5,3.8172346757572786,-0.13863467243265842,-0.14434722143312467,0.0,253.71193957124842,0.5,-0.1,1.0000000000000002,254.00000000000006
17.238830672438862,2.7000000000000006E-4,3.8172346757572786,-0.13863467243265842,-0.14434722143312467,0.0,253.71193957124842,0.5,-0.1,1.0000000000000002,254.00000000000006
17.239640672438863,8.100000000000002E-4,3.8166142945257824,-0.13860840230606042,-0.14439238887886796,0.0,253.72605273646604,0.5,-0.1,1.0000000000000002,254.00000000000006
17.242070672438864,0.0024300000000000007,3.8147508599382793,-0.13852978272932448,-0.14452800698515758,0.0,253.76839290333146,0.5,-0.1,1.0000000000000002,254.00000000000006
17.249360672438865,0.007290000000000002,3.810389707587297,-0.1383474518213469,-0.1448451212123189,0.0,253.86719048310033,0.5,-0.1,1.0000000000000002,254.00000000000006
17.271230672438865,0.021870000000000007,3.7965692313319828,-0.13778461813238524,-0.14584780209259546,0.0,254.17773081337145,0.5,-0.1,1.0000000000000002,254.00000000000006
17.336840672438864,0.06561000000000003,3.7548596532809824,-0.13621332195256203,-0.14886147617529638,0.0,255.09549860284005,0.5,-0.1,1.0000000000000002,254.00000000000006
17.533670672438863,0.1968300000000001,3.623146377215542,-0.13231586017889724,-0.15839975190024846,0.0,257.8786699782463,0.5,-0.1,152.00000000000003,254.00000000000006
17.632085672438862,0.09841500000000004,3.55521801081241,-0.1308656351590392,-0.16337753594571564,0.0,259.27786480539,0.5,-0.1,254.00000000000006,1.0000000000000002
17.681293172438863,0.04920750000000002,3.5213527238404603,-0.13027699058768982,-0.16587621433744218,0.0,259.97047290377577,0.1,-0.5,254.00000000000006,1.0000000000000002
17.828915672438864,0.14762250000000007,3.542494902002504,-0.1272033553546229,-0.1728237978746327,0.0,262.0327752814469,0.1,-0.5,254.00000000000006,34.00000000000001
17.82962505096926,7.093785303952145E-4,3.542818617115799,-0.12717950108899723,-0.17286980527196433,0.0,262.046821253738,0.1,-0.5,254.00000000000006,34.00000000000001
17.831753186560444,0.0021281355911856436,3.543471315230647,-0.12713168662867413,-0.1729617709685782,0.0,262.0749140454841,0.1,-0.5,254.00000000000006,124.00000000000003
17.831763186560444,1.0E-5,3.543471315230647,-0.12713168662867413,-0.1729617709685782,0.0,262.0749140454841,0.1,-0.5,254.00000000000006,124.00000000000003
17.831793186560443,3.0000000000000004E-5,3.543471315230647,-0.12713168662867413,-0.1729617709685782,0.0,262.0749140454841,0.1,-0.5,254.00000000000006,124.00000000000003
17.831883186560443,9.000000000000002E-5,3.543471315230647,-0.12713168662867413,-0.1729617709685782,0.0,262.0749140454841,0.1,-0.5,254.00000000000006,124.00000000000003
17.832153186560443,2.7000000000000006E-4,3.5438002817996774,-0.1271077264791074,-0.17300772922843186,0.0,262.08896086506275,0.1,-0.5,254.00000000000006,124.00000000000003
17.832963186560445,8.100000000000002E-4,3.5438002817996774,-0.1271077264791074,-0.17300772922843186,0.0,262.08896086506275,0.1,-0.5,254.00000000000006,124.00000000000003
17.835393186560445,0.0024300000000000007,3.544797553721295,-0.12703563462632378,-0.17314550541717086,0.0,262.1311030191937,0.1,-0.5,254.00000000000006,124.00000000000003
17.842683186560446,0.007290000000000002,3.5471839989626655,-0.12686619002329552,-0.17346640550643963,0.0,262.2294446039805,0.1,-0.5,254.00000000000006,113.00000000000003
17.864553186560446,0.021870000000000007,3.555200330261954,-0.12632251102683817,-0.1744696122088777,0.0,262.538608031663,0.1,-0.5,254.00000000000006,102.00000000000003
17.930163186560446,0.06561000000000003,3.5833181836224153,-0.12459204849317551,-0.17742860422124868,0.0,263.46688887034816,0.1,-0.5,254.00000000000006,79.00000000000001
18.126993186560444,0.1968300000000001,3.690659081001911,-0.11862486698603208,-0.18571086784369806,0.0,266.2292150759863,0.1,-0.5,254.00000000000006,28.000000000000007
18.526993186560443,0.4,3.9545650088213433,-0.10313974577694102,-0.19969048519635874,0.0,271.8792857036301,0.1,-0.5,255.00000000000006,1.0000000000000002
18.92699318656044,0.4,4.2330690265602415,-0.08434952724195846,-0.2088229135908306,0.0,277.53388606224917,0.1,-0.5,255.00000000000006,103.00000000000003
18.92796517318084,9.719866204007297E-4,4.233769718455895,-0.0842996356706176,-0.20883897034152987,0.0,277.54802393577665,0.1,-0.5,255.00000000000006,103.00000000000003
18.930881133042043,0.002915959861202189,4.235871858143149,-0.08414989325740321,-0.2088869300649998,0.0,277.5904375755513,0.1,-0.5,1.0000000000000002,254.00000000000006
18.932339112972645,0.0014579799306010945,4.237273337441752,-0.08405000881384334,-0.20891872769437558,0.0,277.6187133512394,0.1,-0.5,1.0000000000000002,254.00000000000006
18.93671305276445,0.004373939791803284,4.240076421101169,-0.08385010601624618,-0.20898190142296003,0.0,277.6752649400705,0.1,-0.5,1.0000000000000002,254.00000000000006
18.94983487213986,0.013121819375409852,4.249187561352826,-0.08319920620903962,-0.2091833290142211,0.0,277.85905793814845,0.5,-0.1,1.0000000000000002,254.00000000000006
18.98920033026609,0.03936545812622956,4.250964679544925,-0.08133048535249068,-0.2100668323688723,0.0,278.41993282686735,0.5,-0.1,1.0000000000000002,255.00000000000006
19.107296704644778,0.11809637437868868,4.225339701856976,-0.07604306291185953,-0.21311635754623964,0.0,280.0757785981805,0.5,-0.1,0.0,254.00000000000006
19.113409484215246,0.006112779570469665,4.223283227088753,-0.07578117387590624,-0.21328419870806092,0.0,280.1600727558166,0.5,-0.1,0.0,255.00000000000006
19.131747822926656,0.018338338711408997,4.216763725167221,-0.07499973330778703,-0.21379493980916486,0.0,280.4130161471935,0.5,-0.1,1.0000000000000002,254.00000000000006
